Name,Team,WPA,-WPA,+WPA,pLI,Pulls,WPA/LI,Clutch,SD,MD,SV,BS,IP,FIP,WAR,HLD,ERA-,NameASCII,PlayerId,MLBAMID
"Bobby Ayala","- - -",-2.116814285516739,-51.410412669181824,49.293601751327515,1.2919595509053317,178,2.1340295672416687,-3.77248201262465,120,88,59,,506.1,4.1112370128450415,5.043685883283615,,96.850556952483,"Bobby Ayala",1000384,110402
"Brad Thompson","- - -",0.3036978244781494,-10.970876097679138,11.274573802947998,0.635532325151557,105,-0.3382160887122154,0.8160797825939166,28,24,1,2,238.1,4.656071944882799,-0.5507680997252464,12,96.85379817665324,"Brad Thompson",4911,433581
"Josh Outman","- - -",1.0234280191361904,-5.632935953326523,6.656363949179649,0.7795307658314705,109,0.19767524302005768,1.1152017645276455,22,15,0,2,110,3.523900683207546,1.0532531328499317,19,96.8926666998076,"Josh Outman",4004,489189
"Charlie Hough","- - -",-1.811454363167286,-57.24852656573057,55.437071442604065,1.1011866472600034,155,1.5040497072041035,-3.149051821672696,108,85,54,,707,4.064205933263796,-1.5682401694357395,,96.89478787195627,"Charlie Hough",1006050,116176
"Mike Butcher","CAL",-1.1314160972833633,-11.227310299873352,10.09589409828186,0.9552965256674536,73,-0.2537483759224415,-0.9306127798902599,28,21,9,,137,4.896810893827446,0.012810882180929184,,96.89750677337885,"Mike Butcher",1001764,111807
"Carl Willis","- - -",-1.0269443988800049,-28.358640491962433,27.331696644425392,0.9743214940045936,184,-0.5854325965046883,-0.46857719923442054,61,64,13,,385.1,3.563662304927251,4.137196220457554,,96.89784091921912,"Carl Willis",1013979,124356
"Eduardo Rodriguez","- - -",-0.1763780415058136,-30.732696056365967,30.556318044662476,0.9424539666920682,81,1.5706802308559418,-1.757827877042721,54,49,27,,456.2,3.9751371603262253,-0.17755144089460373,,96.90250890611058,"Eduardo Rodriguez",1011102,121350
"Jaime Cerda","- - -",0.2567097842693329,-8.252032041549683,8.508742034435272,0.9302017808168191,99,0.1663682907819748,0.10960385801773354,26,22,2,3,122.2,4.318014291585023,0.4941436480730772,21,96.95029069795045,"Jaime Cerda",1532,407881
"Eduardo Sanchez","- - -",-0.73250812292099,-4.8333799839019775,4.10087189078331,1.1967360410567518,31,0.16346478462219238,-0.7755530796100868,12,11,5,2,51.1,4.217171238604154,-0.004660651087760925,11,96.95851983596849,"Eduardo Sanchez",2966,500674
"Jerry Don Gleaton","- - -",4.373508170247078,-22.8506341880493,27.224141910672188,0.9963510565732593,168,2.265747459605336,2.1237778401307255,71,46,26,,364,4.004121337581969,1.372433485928923,,96.97948027547135,"Jerry Don Gleaton",1004772,114860
"Dennis Springer","- - -",-1.117921996396035,-3.869256069418043,2.751334059983492,0.6355619848744102,16,0.2503228336572647,-2.0092732161552695,3,7,1,0,65,4.467629047656946,0.15846672095358372,0,96.98138483813369,"Dennis Springer",672,122618
"Todd Coffey","- - -",0.9118778891861439,-33.14469596743584,34.05657443404198,1.0208940391053487,353,0.15490557253360748,0.7383094471027691,102,65,11,16,438.2,4.148170823085756,1.8861045651137829,78,96.99748379925005,"Todd Coffey",2467,434298
"C.J. Nitkowski","- - -",-2.8252741135656834,-20.206402391195297,17.381128080189228,0.8499492476633903,236,-1.0062527302652597,-2.31779764254546,44,58,3,0,280.1,4.663379505718601,0.18854352924972773,3,96.99923232347392,"C.J. Nitkowski",570,119809
"Steve Crawford","- - -",-0.5521982274949551,-32.636743415147066,32.08454890549183,0.9068082581801586,151,0.6393676064908504,-1.2483146716655127,72,52,19,,478.1,3.8094014648693237,2.3676810767501593,,97.00827675503864,"Steve Crawford",1002749,112807
"Michael Tonkin","- - -",-1.4636095070745796,-15.16875945031643,13.705149414949119,0.663707849281195,143,0.2373010292649269,-2.4425024724295503,33,32,2,7,281.2,4.383436158990126,0.29535891115665436,14,97.02444969773963,"Michael Tonkin",10315,543859
"Adam Russell","- - -",-1.4534438140690327,-4.205389976501465,2.7519459426403046,0.5008891489688713,51,-0.33099943585693836,-2.570728056265994,5,11,0,0,86.2,3.7462923842043105,0.3862462788820267,6,97.05251378924497,"Adam Russell",7334,452240
"Pedro Borbon","- - -",3.8127285167574883,-51.043735802173615,54.85646045207977,1.0609216699698887,207,4.4351685924921185,-0.8413796967806171,127,80,55,,717.2,3.486367587435493,3.4307347536087036,,97.06565301993307,"Pedro Borbon",1001195,111227
"Mike Harkey","- - -",0.3576759994029999,-1.4915740191936493,1.8492499887943268,0.4027987106781174,18,0.08466701582074165,0.8033100057562321,4,2,0,,51.2,5.572146723948768,-0.3744378760457039,,97.1222569210776,"Mike Harkey",1005363,115476
"John Verhoeven","- - -",-1.0616000853478909,-12.474342048168182,11.412738054990768,0.8111841300321639,53,-0.8126379810273647,-0.4960662280968915,16,20,4,,204,3.842588655438751,0.5318934165406972,,97.16454101837255,"John Verhoeven",1013414,123710
"Jim Slaton","- - -",1.2333182292059064,-21.391442405991256,22.62475649267435,0.9915009246629165,62,0.14547966979444027,1.0984104754670996,32,33,14,,318,4.478812937769783,-1.3070202320814133,,97.16677311942165,"Jim Slaton",1012054,122313
"Bob Lacey","- - -",-0.6238281577825546,-38.46379774808884,37.839972138404846,1.1850856786745338,152,-1.393431767821312,0.8670325639424169,72,70,22,,439.2,3.9615900835271183,1.5498514734208584,,97.18325228754115,"Bob Lacey",1007232,117386
"Joel Peralta","- - -",3.281800277531147,-45.928653597831726,49.210454404354095,1.0087072978717018,480,2.826559416949749,0.42691191656345584,182,100,15,26,648,4.0468954046229975,3.4344871817156672,169,97.1959126678997,"Joel Peralta",2332,407908
"Cris Carpenter","- - -",-1.959205999970436,-26.70655182003975,24.747346326708794,1.014623218341957,192,0.9126344695687294,-2.8436034879715075,73,57,7,,339.2,4.03187685620194,0.46748274378478527,,97.19764565464907,"Cris Carpenter",1001978,112021
"Franklyn German","- - -",-0.9722379855811596,-13.127292156219482,12.155054211616516,1.0539772108579293,103,-0.5156539231538773,-0.40679295289362793,29,31,7,7,158.2,5.4622753392288494,-1.1333553045988083,11,97.20519108536699,"Franklyn German",1603,407883
"Sergio Santos","- - -",-0.8818621188402176,-19.007863882929087,18.125999607145786,1.3961731456175748,99,0.0692494660615921,-0.7008775142075404,57,26,39,15,183,3.4059537063256027,2.2799328677356243,24,97.20882267891254,"Sergio Santos",4734,435045
"Vicente Padilla","- - -",-0.3756121709011495,-17.53466208721511,17.159050206653774,1.426707007526006,112,0.2699974924325943,-0.5332696071132974,51,31,6,4,162.2,3.565143635108057,1.7786124325357378,28,97.24669845041677,"Vicente Padilla",964,218894
"Doug Henry","- - -",0.2077436549589038,-59.94455885887146,60.15229845046997,1.1871115074001375,292,0.26656137441750616,-0.0915620978846067,169,110,82,,665.2,4.670870119679693,-0.6418420672416687,,97.38791367001426,"Doug Henry",1005668,115790
"Derrick Turnbow","- - -",1.0818860828876495,-24.48778998479247,25.56967431306839,1.2961686694949763,100,0.5437738746404648,0.29090613911822505,88,40,65,15,254,4.382467271048847,1.7041829422814772,39,97.42777929788309,"Derrick Turnbow",1694,276913
"Edward Mujica","- - -",1.2464419560856186,-39.31357851624489,40.560016080737114,0.9954540942016983,315,3.0982746109366417,-1.8461405714607186,141,70,50,22,536.1,3.960709103194006,1.2237711623311043,76,97.42955374087862,"Edward Mujica",3970,465629
"Johnny Ruffin","- - -",-0.13575803488492966,-12.451623722910881,12.31586603820324,0.8204232647138483,99,0.23659190349280834,-0.4020650692644787,31,34,3,,196,4.592800195279779,-0.053180424496531487,,97.4525708448362,"Johnny Ruffin",1011295,121546
"John Littlefield","- - -",1.007239919155836,-10.163855791091919,11.171095848083496,1.1717330989584458,50,0.5912596397101879,0.2683558478536372,27,20,11,,130,3.8698040361627486,-0.4388129413127899,,97.45291450122325,"John Littlefield",1007665,117823
"Ron Villone","- - -",-2.316759853856638,-42.386808291077614,40.070048093795776,0.8094131618589411,456,0.1418001987040043,-3.0040712402766974,120,104,8,16,662.1,4.688287748358373,-0.3434608322568238,61,97.48570433638031,"Ron Villone",1010,123725
"Luis Vizcaino","- - -",3.408974027785007,-40.1887616654858,43.59773635491729,1.0421170897677774,387,1.2166304253041744,2.054570154032504,143,81,8,20,546.2,4.547305754879488,2.270539422519505,100,97.50516126090129,"Luis Vizcaino",714,150430
"José Cisnero","- - -",-2.3511998653411865,-25.69635760784149,23.345156967639923,1.1507505720053712,207,-0.2117442637681961,-1.8314438280211793,67,55,6,14,273.1,4.217280859354488,1.374907529912889,53,97.50954027220443,"Jose Cisnero",6399,542585
"Luke Jackson","- - -",0.02443636441603303,-26.515309810638428,26.539744533598423,0.9992571721474329,231,-0.8111237455159426,0.8355782754379231,68,51,19,17,344.1,3.9569964044623633,2.016150409821421,52,97.50971981943671,"Luke Jackson",11752,592426
"Dylan Covey","- - -",-0.9243159559555352,-4.723268032073975,3.7989520132541656,0.6334624299407006,25,-0.604096807539463,-0.8550520105554977,7,11,0,2,89.1,4.749146724220006,0.12374791130423546,2,97.51954022896385,"Dylan Covey",14825,592229
"David Herndon","PHI",-1.2289839684963226,-7.293285965919495,6.064305931329727,0.8154970885682922,59,-0.461853452026844,-1.0451831588014775,11,13,1,2,117,4.267050484775629,-0.2275824397802353,5,97.53253110797033,"David Herndon",9264,458589
"Jamey Wright","- - -",-0.21496602540719323,-39.19030943652615,38.9753439205233,0.9588091361889383,338,1.789678769186139,-2.0138798299537046,105,72,2,16,561,3.923190202332665,2.12498138891533,73,97.5535045064177,"Jamey Wright",715,124604
"James Russell","- - -",-1.932640359736979,-21.375453680753708,19.442814018577337,0.8871842313438393,317,-0.3305707238614559,-1.8478272812626457,63,50,4,20,312.1,4.096298599279169,0.7093606404960155,59,97.59093859664674,"James Russell",4089,460701
"Ken Dixon","BAL",-0.5042638443410397,-8.142684265971184,7.6384179117158055,1.0107623634713419,17,0.158651202917099,-0.6575457626721795,9,12,6,,95.1,4.028242824956355,0.6805760720744729,,97.60035538000858,"Ken Dixon",1003331,113397
"Dan Kolb","- - -",-1.333868145942688,-32.14403855800629,30.810170117765665,1.4465694649364558,143,0.2528746575117111,-1.1749652852170882,95,51,73,19,286.2,4.216999580665307,1.6915263338014483,19,97.62102078641564,"Dan Kolb",1257,150285
"Jason Hammel","- - -",-0.8874019365757704,-7.609049907885492,6.721647755242884,0.755562756005443,38,-0.1018003523349762,-1.072691017868795,13,16,4,2,121.1,4.604528569967789,0.011905525345355272,3,97.64358313159077,"Jason Hammel",4538,434628
"Mike Jones","KCR",-0.3261439623311162,-3.93453012406826,3.608386091887951,0.537983136745555,21,-0.04411213845014572,-0.5621224069374164,9,8,0,,93.2,4.7032811465190125,-0.47804807871580124,,97.65455717580488,"Mike Jones",1006577,116711
"Roy Halladay","TOR",-0.021172020584344864,-3.0947538539767265,3.073581852018833,0.6887860300389121,20,0.027602702379226685,-0.05834087020058737,9,6,1,0,56.2,5.106799874700457,0.04757176712155342,1,97.6966956877906,"Roy Halladay",1303,136880
"Jack Morris","DET",0.2546139806509018,-3.4621780551970005,3.7167920395731926,0.6622649834335195,12,0.6773123741149902,-0.29285300057110597,5,9,0,,77.2,4.086295516139424,0.01642788201570511,,97.69878591497368,"Jack Morris",1009211,119399
"Ed Nunez","- - -",-1.5837741419672966,-47.700790137052536,46.11701573431492,1.09073947041902,202,0.14355048537254333,-1.595569216627287,117,96,54,,589.2,4.029485341505314,2.7922909040935338,,97.70627085265528,"Ed Nunez",1009658,119866
"Tom Griffin","- - -",-1.0269598364830017,-18.182211607694626,17.155252158641815,0.8322014670238552,119,-0.7552175521850586,-0.478810357133159,37,36,2,,287,4.245872200603738,-1.7296293396502733,,97.71977134773945,"Tom Griffin",1005054,115146
"Mike Mohler","- - -",-2.2857300117611885,-26.52969539165497,24.243965856730938,1.0280540078083673,227,1.6204794868826866,-3.843835453009377,70,64,10,,326.2,4.774411815396801,0.5088407099246979,,97.72831092560864,"Mike Mohler",1009033,119228
"Bryce Florie","- - -",-2.903551859781146,-23.186505928635597,20.282953411340714,0.8580147243260585,165,-0.45797549188137054,-2.9260595106202327,46,46,2,,337.2,4.32175053599887,1.525008319877088,,97.7356598709187,"Bryce Florie",1004172,114255
"Matt Young","- - -",-2.119684025645256,-24.20259853452444,22.082913857040694,1.2480273601207612,96,-0.4354872964322567,-1.2629402327848527,47,45,25,,238.1,3.596783651375624,2.975755225867033,,97.77970404697747,"Matt Young",1014385,124707
"Kirk Saarloos","- - -",0.5514680137857795,-6.703869890421629,7.255337741225958,0.7179047919577793,65,0.09804662154056132,0.6701165387608006,18,13,2,2,128.1,4.393714119191925,0.16692346706986427,8,97.83241306382077,"Kirk Saarloos",1516,424164
"Ravelo Manzanillo","PIT",0.3712419979274273,-3.6868039667606354,4.058045901358128,1.0112256387494645,40,0.28659628331661224,0.08052454877238119,14,7,1,,53.2,5.290571515305733,-0.4845706345513463,,97.89296947023166,"Ravelo Manzanillo",1008092,118269
"Travis Phelps","- - -",-0.401559941470623,-7.542897999286652,7.141338154673576,0.8482500969028278,54,0.16226349025964737,-0.6356615398877208,17,14,5,0,105.2,4.86353555673908,-0.09927327930927277,3,97.91921318323762,"Travis Phelps",1221,400127
"Yerry De Los Santos","PIT",-0.8451018035411835,-4.17978823184967,3.334686517715454,0.9226563966746898,27,-0.015798956155776978,-0.9001452746401967,9,9,3,2,50,4.021834381423643,0.19984690845012665,5,97.95014603956096,"Yerry De Los Santos",21420,660787
"Keegan Akin","BAL",-0.09509042277932167,-8.240312775596976,8.14522260427475,0.6403543182103283,90,0.3269999250769615,-0.47549649966879337,20,19,2,2,180,3.4438945618439445,1.8312104567885399,10,97.9639599382668,"Keegan Akin",19362,669211
"Brian Moehler","- - -",-0.6426420789211988,-6.226004038006067,5.583361990749836,0.6238061356544494,40,0.4095476269721985,-1.4397428145315325,8,11,1,1,125.2,4.088457362774005,0.4857286587357521,2,97.97318423074302,"Brian Moehler",480,119215
"Art Warren","- - -",-0.8816859424114227,-4.906967580318451,4.025281548500061,0.9088021039962768,48,0.35205458104610443,-1.3222173244358741,10,10,3,3,62.1,3.7501543917270883,0.402351438999176,6,98.0301780104618,"Art Warren",18251,605521
"Rick White","- - -",-5.5244761779904366,-52.90433785319328,47.37986168265343,0.822830265311822,423,0.48044078703969717,-7.194433223738493,124,124,16,6,768.1,4.321753481934239,3.1752961688907817,45,98.03065887651394,"Rick White",456,124184
"Marc Wilkins","PIT",0.7148920483887196,-19.094773769378662,19.809665620326996,0.9178459748017085,176,0.5590661372989416,0.21981405394792297,61,41,3,,285,4.4820348886770605,0.5370479635894299,,98.04184047308756,"Marc Wilkins",1013959,124270
"Jonathan Albaladejo","- - -",-0.15032999776303768,-3.699799930676818,3.5494698388502,0.6116506137772103,53,-0.04161938885226846,-0.20415817496751443,13,6,0,2,76.2,4.887878974773176,-0.03644215688109398,4,98.04932948259388,"Jonathan Albaladejo",3521,452293
"Robinson Tejeda","- - -",-0.05162195861339569,-11.509280025959015,11.457657858729362,0.891186942656835,94,0.5974490270018578,-0.6553739764625159,33,23,0,7,167.1,3.924326527382148,1.4526667520403862,18,98.05455374755056,"Robinson Tejeda",2575,434565
"Evan Marshall","- - -",0.13989033550024033,-18.669495776295662,18.809386253356934,1.2431489684189,173,-0.19969415944069624,0.31222317973836816,75,41,0,14,193.1,3.939900993066794,1.6373117715120316,58,98.09604579039568,"Evan Marshall",12297,605359
"Mike Walker","- - -",-0.2650680039077997,-6.390674374997616,6.125605959445238,0.8851691048632386,47,-0.6802337691187859,0.38077911977384116,13,15,2,,95.2,5.560852852235795,-0.8658768394961953,,98.1044439857088,"Mike Walker",1013527,123836
"Jeff Robinson","- - -",2.637223917990923,-47.97876092791557,50.615980107337236,1.2244476326063691,237,0.5517730414867401,1.6020339877100143,123,82,39,,577.2,3.704966949945012,2.8360831616446376,,98.10533228230975,"Jeff Robinson",1011072,121315
"Jake Bird","COL",-1.8219375312328339,-12.773029565811157,10.951092004776001,0.9317844681820627,107,0.32610657811164856,-2.2814273560888605,30,32,1,14,157,4.420762142661199,0.5468621850013733,22,98.10997976785141,"Jake Bird",21267,656234
"Jimmy Key","- - -",-0.24376208474859595,-9.796478033065796,9.552715919911861,1.5168048293186873,53,0.18472328409552574,-0.3454308979142977,29,22,10,,83,4.35604079028377,-0.1371323736384511,,98.11013000269392,"Jimmy Key",1006885,117032
"Jeffrey Springs","- - -",-2.415182159282267,-10.474090158939362,8.0589080452919,0.8064221371911934,80,-0.6131067937240005,-2.381828548322116,20,23,2,4,134.2,4.3061892840085205,0.6540950927883387,14,98.11120605640888,"Jeffrey Springs",17677,605488
"Andrew Vasquez","- - -",-0.5356398969888687,-3.1556841018609703,2.620044130831957,0.5794706501484704,47,0.2450212463736534,-1.1693819484240997,5,10,0,1,63.2,4.388091229542672,0.34373852238059044,2,98.11291119239566,"Andrew Vasquez",19482,607755
"Dustin McGowan","- - -",0.7600299575133249,-15.16831984615419,15.928349907975644,0.7828047348561382,159,0.32447604462504387,0.646430138834617,45,31,2,10,266.2,4.809983341095458,-1.0702792964875698,24,98.11351210386387,"Dustin McGowan",8600,430661
"Mike Ignasiak","MIL",0.4434520751237869,-8.170036017894745,8.61348807811737,0.9460188020882712,62,0.3954746872186661,0.0732814031940161,22,16,0,,111,4.65400069415271,0.09113628789782524,,98.12270729475622,"Mike Ignasiak",1006254,116383
"Cesar Jimenez","- - -",-1.6323961038142443,-5.93399002100341,4.301594005897641,0.6988488302179953,67,0.4487996641546488,-2.78463544612919,12,20,0,4,93.2,4.092310999576166,0.5109623121097684,8,98.12974075337928,"Cesar Jimenez",3762,462945
"Keith Atherton","- - -",-1.28788423538208,-44.667065382003784,43.37918144464493,1.0391239965350834,184,0.6830354928970337,-1.9224296746082419,101,80,26,,566.1,4.446727903544478,-0.9640351086854935,,98.1361993898173,"Keith Atherton",1000348,110362
"Enyel De Los Santos","- - -",0.5104020833969116,-12.518759213387966,13.029161155223846,0.7767894699688881,158,0.19573376327753067,0.4613324086124593,45,29,2,8,212.1,4.030178529770033,1.2323337758425623,28,98.15741207201468,"Enyel De Los Santos",18403,660853
